Contract_No,EMI_Realized_count,SaleDate,Cancel,status_request,total_value,interaction_state_value,created,acontractid,run_date
24449,5,2005-10-24T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
102029,0,2007-05-01T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
279745,8,2013-10-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
283408,12,2013-12-30T00:00:00.000Z,General_Cancellation,Resolved,1,,,,20-11-2019
286854,5,2014-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
327092,0,2015-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
344112,44,2016-01-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
366146,4,2016-09-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
371240,34,2016-11-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
382052,30,2017-03-10T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
386825,29,2017-04-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
390788,28,2017-05-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
407638,21,2017-12-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
412132,19,2018-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
431274,13,2018-08-13T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
445988,5,2019-02-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
447266,6,2019-02-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
452044,5,2019-04-04T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
453548,5,2019-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
453709,5,2019-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
460412,2,2019-07-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
460566,3,2019-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
216966,7,2011-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
219170,10,2011-07-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
285681,0,2014-01-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
302554,2,2014-09-17T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
350104,12,2016-03-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
359370,12,2016-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
386058,30,2017-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
387294,18,2017-04-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
388547,30,2017-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
388784,27,2017-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
389087,28,2017-05-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
395339,26,2017-07-17T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
396443,26,2017-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
397298,25,2017-08-23T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
399793,12,2017-09-11T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
413111,19,2018-02-17T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
415637,18,2018-03-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
415733,0,2018-03-19T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
419744,17,2018-04-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
425547,15,2018-06-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
434287,12,2018-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
435784,10,2018-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
438502,7,2018-10-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
443480,0,2018-12-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
443901,6,2019-01-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
444107,8,2019-01-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
447852,5,2019-03-07T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
448804,6,2019-03-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
449368,6,2019-03-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
451032,6,2019-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
452890,5,2019-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
453213,5,2019-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
454055,4,2019-05-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
456968,1,2019-06-17T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,20-11-2019
458355,3,2019-06-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
459194,0,2019-07-08T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,20-11-2019
460845,2,2019-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
12764,12,2004-05-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
147248,10,2008-11-11T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
220187,0,2011-08-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
285789,0,2014-01-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
298047,1,2014-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
339461,14,2015-11-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
348103,24,2016-03-09T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
358338,39,2016-06-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
365406,36,2016-09-19T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
368499,35,2016-10-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
370924,34,2016-11-24T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
382939,30,2017-03-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
389570,2,2017-05-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
394291,12,2017-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
398626,25,2017-08-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
399476,24,2017-09-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
401702,24,2017-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
406226,22,2017-11-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
409979,20,2018-01-17T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
411541,20,2018-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
431962,11,2018-08-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
435164,12,2018-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
435303,12,2018-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
438567,0,2018-10-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
438671,4,2018-10-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
444942,8,2019-01-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
447968,4,2019-03-09T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
448574,4,2019-03-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
448774,5,2019-03-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
452080,5,2019-04-04T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
453333,5,2019-04-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
453836,3,2019-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
454759,4,2019-05-17T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
455362,2,2019-05-28T00:00:00.000Z,General_Cancellation,Pending,2,,,,20-11-2019
456408,3,2019-06-07T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
459248,0,2019-07-18T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,20-11-2019
460227,0,2019-07-29T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,20-11-2019
460257,0,2019-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
335246,48,2015-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
352629,9,2016-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
370433,13,2016-11-17T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
377451,32,2017-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
382147,30,2017-03-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
385768,24,2017-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
401324,20,2017-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
405917,0,2017-11-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
411048,20,2018-01-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
411932,20,2018-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
414570,19,2018-02-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
416013,3,2018-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
417385,18,2018-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
424670,0,2018-06-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
426428,15,2018-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
432311,12,2018-08-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
436411,9,2018-10-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
439596,9,2018-11-24T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
442491,9,2018-12-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
444509,8,2019-01-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
445072,3,2019-01-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
449352,4,2019-03-23T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
449458,6,2019-03-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
452752,5,2019-04-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
452995,3,2019-04-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
454732,3,2019-05-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
454736,3,2019-05-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
455432,4,2019-05-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
455542,3,2019-05-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
459773,2,2019-07-19T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
460592,,,General_Cancellation,Resolved,1,,,,20-11-2019
168617,15,2009-09-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
250611,6,2012-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
278598,2,2013-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
291568,6,2014-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
322646,0,2015-05-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
354697,0,2016-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
356055,38,2016-05-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
366050,36,2016-09-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
369034,35,2016-10-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
373612,33,2016-12-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
374693,33,2016-12-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
381345,17,2017-03-06T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
384273,12,2017-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
386162,7,2017-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
389260,11,2017-05-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
391644,0,2017-06-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
396705,4,2017-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
404987,22,2017-11-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
408924,21,2017-12-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
412841,0,2018-02-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
413643,17,2018-02-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
413869,19,2018-02-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
415363,17,2018-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
415781,6,2018-03-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
431285,11,2018-08-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
436382,11,2018-10-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
439149,8,2018-11-24T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
440134,10,2018-11-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
442134,2,2018-12-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
442223,8,2018-12-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
444108,8,2019-01-17T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
444450,8,2019-01-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
445081,8,2019-01-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
453031,5,2019-04-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
457078,2,2019-06-17T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
458801,3,2019-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
459565,0,2019-07-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
461047,0,2019-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
7848,5,2001-09-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
9952,12,2003-10-06T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
90036,4,2006-10-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
219270,12,2011-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
222999,1,2011-09-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
256789,6,2012-12-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
264412,1,2013-03-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
312004,12,2015-01-24T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
340462,48,2015-11-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
341793,45,2015-12-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
365525,3,2016-09-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
368396,36,2016-10-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
368722,5,2016-10-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
375875,0,2016-12-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
381847,6,2017-03-10T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
398803,25,2017-08-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
412417,20,2018-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
414241,2,2018-02-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
419705,17,2018-04-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
423139,16,2018-05-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
438399,11,2018-10-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
444045,8,2019-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
446370,5,2019-02-19T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
447983,6,2019-03-09T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
450905,6,2019-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
13164,7,2004-06-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
89351,5,2006-10-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
189433,12,2010-05-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
239810,4,2012-04-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
257276,0,2012-12-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
272727,12,2013-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
318031,0,2015-03-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
359171,0,2016-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
365138,36,2016-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
369898,34,2016-11-10T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
370220,34,2016-11-15T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
375426,33,2016-12-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
381406,30,2017-03-07T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
383934,0,2017-03-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
388794,6,2017-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
397885,24,2017-08-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
407000,21,2017-12-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
408054,22,2017-12-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
413734,19,2018-02-24T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
424243,15,2018-06-07T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
424299,5,2018-06-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
424620,15,2018-06-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
428036,14,2018-07-19T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
434827,6,2018-09-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
441929,9,2018-12-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
443216,7,2018-12-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
445737,7,2019-02-07T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
446025,7,2019-02-13T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
446344,1,2019-02-19T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
446382,7,2019-02-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
447548,6,2019-03-07T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
454022,2,2019-05-07T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
454193,4,2019-05-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
455874,4,2019-05-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
456240,5,2019-06-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
457167,1,2019-06-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
458694,3,2019-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
460755,2,2019-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
712,12,1997-06-13T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
26573,10,2002-11-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
217922,5,2011-07-15T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
334189,0,2015-09-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
346985,12,2016-02-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
350090,0,2016-03-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
350224,12,2016-03-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
350336,24,2016-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
357549,1,2016-06-13T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
368023,33,2016-10-17T00:00:00.000Z,General_Cancellation,Pending,2,,,,20-11-2019
374513,33,2016-12-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
377629,32,2017-01-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
379188,0,2017-02-11T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
405875,9,2017-11-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
411330,17,2018-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
412997,19,2018-02-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
424685,20,2018-06-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
426704,10,2018-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
438593,11,2018-10-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
438625,11,2018-10-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
445432,8,2019-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
445790,7,2019-02-06T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
451770,6,2019-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
452030,6,2019-04-04T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
455025,4,2019-05-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
456194,2,2019-05-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
457645,1,2019-06-24T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,20-11-2019
458410,3,2019-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
460564,0,2019-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
246536,11,2012-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
253206,12,2012-10-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
264821,21,2013-03-31T00:00:00.000Z,General_Cancellation,Resolved,1,,,,20-11-2019
335624,11,2015-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
349034,0,2016-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
361311,3,2016-07-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
364621,36,2016-09-09T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
371841,34,2016-11-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
377302,32,2017-01-24T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
381766,30,2017-03-10T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
403417,23,2017-10-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
410082,20,2018-01-10T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
414878,18,2018-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
415414,18,2018-03-13T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
417979,14,2018-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
422362,15,2018-05-16T00:00:00.000Z,Rescission_Cancellation_Request,Resolved,10,,,,20-11-2019
436093,12,2018-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
437611,11,2018-10-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
441795,12,2018-12-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
447813,6,2019-03-07T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
452956,3,2019-04-26T00:00:00.000Z,General_Cancellation,Pending,2,,,,20-11-2019
453720,5,2019-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
454484,3,2019-05-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
457952,1,2019-06-30T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,20-11-2019
458675,1,2019-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
459237,0,2019-07-10T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,20-11-2019
460699,0,2019-07-30T00:00:00.000Z,General_Cancellation,Pending,2,,,,20-11-2019
460763,0,2019-07-31T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,20-11-2019
460773,2,2019-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
461087,0,2019-07-31T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,20-11-2019
148723,0,2008-12-05T00:00:00.000Z,General_Cancellation,Resolved,1,,,,20-11-2019
216801,4,2011-07-05T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
263655,11,2013-03-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
314533,0,2015-02-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
338864,12,2015-11-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
351363,15,2016-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
368643,36,2016-10-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
374366,12,2016-12-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
376322,0,2017-01-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
378043,32,2017-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
393224,27,2017-06-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
401637,24,2017-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
407512,24,2017-12-19T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
410884,9,2018-01-23T00:00:00.000Z,Active_with_no_cancellation,,,,,,20-11-2019
