Contract_No,Flag,upcoming_pdi_type,pdi_contracts_status,run_date
357517,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
211093,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
312201,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
457775,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
462601,FIF,"",PDI_Available_but_RO,2019-11-21
465165,FIF,"",PDI_Available_but_RO,2019-11-21
326210,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
453293,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463166,FIF,"",PDI_Available_but_RO,2019-11-21
463241,FIF,"",PDI_Available_but_RO,2019-11-21
463375,FIF,"",PDI_Available_but_RO,2019-11-21
189411,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
197577,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
292992,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
329337,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
461172,FIF,"",PDI_Available_but_RO,2019-11-21
463398,FIF,"",PDI_Available_but_RO,2019-11-21
463662,FIF,"",PDI_Available_but_RO,2019-11-21
463855,FIF,"",PDI_Available_but_RO,2019-11-21
465104,FIF,"",PDI_Available_but_RO,2019-11-21
403305,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
428558,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
456616,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463584,FIF,"",PDI_Available_but_RO,2019-11-21
463624,FIF,"",PDI_Available_but_RO,2019-11-21
464372,FIF,"",PDI_Available_but_RO,2019-11-21
464744,FIF,"",PDI_Available_but_RO,2019-11-21
465005,FIF,"",PDI_Available_but_RO,2019-11-21
264929,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
356271,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
462050,FIF,"",PDI_Available_but_RO,2019-11-21
463563,FIF,"",PDI_Available_but_RO,2019-11-21
463900,FIF,"",PDI_Available_but_RO,2019-11-21
465823,FIF,"",PDI_Available_but_RO,2019-11-21
147706,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
211121,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
322811,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
408999,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
450258,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463115,FIF,"",PDI_Available_but_RO,2019-11-21
463940,FIF,"",PDI_Available_but_RO,2019-11-21
465758,FIF,"",PDI_Available_but_RO,2019-11-21
277193,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
349659,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
356533,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
360727,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
464015,FIF,"",PDI_Available_but_RO,2019-11-21
464445,FIF,"",PDI_Available_but_RO,2019-11-21
314706,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
393967,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
408683,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
408912,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
438096,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
448044,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
462529,FIF,null_pdi,PDI_not_Available,2019-11-21
463195,FIF,"",PDI_Available_but_RO,2019-11-21
463625,FIF,"",PDI_Available_but_RO,2019-11-21
463731,FIF,"",PDI_Available_but_RO,2019-11-21
463817,FIF,"",PDI_Available_but_RO,2019-11-21
385926,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
462016,FIF,"",PDI_Available_but_RO,2019-11-21
463647,FIF,"",PDI_Available_but_RO,2019-11-21
464047,FIF,"",PDI_Available_but_RO,2019-11-21
465756,FIF,"",PDI_Available_but_RO,2019-11-21
367283,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
415119,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
432507,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
438487,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463157,FIF,"",PDI_Available_but_RO,2019-11-21
463649,FIF,"",PDI_Available_but_RO,2019-11-21
296369,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
465210,FIF,"",PDI_Available_but_RO,2019-11-21
465677,FIF,"",PDI_Available_but_RO,2019-11-21
212219,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
280858,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
339107,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463839,FIF,"",PDI_Available_but_RO,2019-11-21
464049,FIF,"",PDI_Available_but_RO,2019-11-21
465149,FIF,"",PDI_Available_but_RO,2019-11-21
465839,FIF,"",PDI_Available_but_RO,2019-11-21
212017,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463143,FIF,"",PDI_Available_but_RO,2019-11-21
463146,FIF,"",PDI_Available_but_RO,2019-11-21
463618,FIF,"",PDI_Available_but_RO,2019-11-21
463724,FIF,"",PDI_Available_but_RO,2019-11-21
465284,FIF,"",PDI_Available_but_RO,2019-11-21
387193,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
431440,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
461602,FIF,"",PDI_Available_but_RO,2019-11-21
462970,FIF,"",PDI_Available_but_RO,2019-11-21
463369,FIF,"",PDI_Available_but_RO,2019-11-21
463497,FIF,"",PDI_Available_but_RO,2019-11-21
464203,FIF,"",PDI_Available_but_RO,2019-11-21
183827,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
301328,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
369174,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
464266,FIF,"",PDI_Available_but_RO,2019-11-21
465416,FIF,"",PDI_Available_but_RO,2019-11-21
333354,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
462119,FIF,"",PDI_Available_but_RO,2019-11-21
463540,FIF,"",PDI_Available_but_RO,2019-11-21
464208,FIF,"",PDI_Available_but_RO,2019-11-21
465189,FIF,"",PDI_Available_but_RO,2019-11-21
465212,FIF,"",PDI_Available_but_RO,2019-11-21
465317,FIF,"",PDI_Available_but_RO,2019-11-21
465751,FIF,"",PDI_Available_but_RO,2019-11-21
465872,FIF,"",PDI_Available_but_RO,2019-11-21
351600,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
371722,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
463720,FIF,"",PDI_Available_but_RO,2019-11-21
464456,FIF,"",PDI_Available_but_RO,2019-11-21
465720,FIF,"",PDI_Available_but_RO,2019-11-21
325812,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
382794,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
439150,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463963,FIF,"",PDI_Available_but_RO,2019-11-21
464626,FIF,"",PDI_Available_but_RO,2019-11-21
464735,FIF,"",PDI_Available_but_RO,2019-11-21
464972,FIF,"",PDI_Available_but_RO,2019-11-21
336761,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
409120,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
418376,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
438161,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463158,FIF,"",PDI_Available_but_RO,2019-11-21
465887,FIF,"",PDI_Available_but_RO,2019-11-21
454326,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
463357,FIF,"",PDI_Available_but_RO,2019-11-21
464197,FIF,"",PDI_Available_but_RO,2019-11-21
465392,FIF,"",PDI_Available_but_RO,2019-11-21
465439,FIF,"",PDI_Available_but_RO,2019-11-21
465906,FIF,"",PDI_Available_but_RO,2019-11-21
408829,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
463522,FIF,"",PDI_Available_but_RO,2019-11-21
142920,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
377142,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
458780,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
462622,FIF,"",PDI_Available_but_RO,2019-11-21
463654,FIF,"",PDI_Available_but_RO,2019-11-21
464382,FIF,"",PDI_Available_but_RO,2019-11-21
178645,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
348956,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
363098,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
372773,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
406158,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
461831,FIF,"",PDI_Available_but_RO,2019-11-21
462321,FIF,"",PDI_Available_but_RO,2019-11-21
463255,FIF,"",PDI_Available_but_RO,2019-11-21
464948,FIF,"",PDI_Available_but_RO,2019-11-21
464872,FIF,"",PDI_Available_but_RO,2019-11-21
1488,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
224239,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
464250,FIF,"",PDI_Available_but_RO,2019-11-21
440800,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463870,FIF,"",PDI_Available_but_RO,2019-11-21
463969,FIF,"",PDI_Available_but_RO,2019-11-21
464422,FIF,"",PDI_Available_but_RO,2019-11-21
317156,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
325100,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
333055,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
336889,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
387708,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
434602,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
464726,FIF,"",PDI_Available_but_RO,2019-11-21
465273,FIF,"",PDI_Available_but_RO,2019-11-21
265740,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
325863,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
447629,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
462726,FIF,"",PDI_Available_but_RO,2019-11-21
463851,FIF,"",PDI_Available_but_RO,2019-11-21
464170,FIF,"",PDI_Available_but_RO,2019-11-21
464932,FIF,"",PDI_Available_but_RO,2019-11-21
465288,FIF,"",PDI_Available_but_RO,2019-11-21
373738,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
461786,FIF,"",PDI_Available_but_RO,2019-11-21
463708,FIF,"",PDI_Available_but_RO,2019-11-21
154004,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
160740,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
329480,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
461948,FIF,"",PDI_Available_but_RO,2019-11-21
462533,FIF,"",PDI_Available_but_RO,2019-11-21
463864,FIF,"",PDI_Available_but_RO,2019-11-21
465568,FIF,"",PDI_Available_but_RO,2019-11-21
465646,FIF,"",PDI_Available_but_RO,2019-11-21
166531,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
219718,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
415259,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
438259,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
461268,FIF,"",PDI_Available_but_RO,2019-11-21
464166,FIF,"",PDI_Available_but_RO,2019-11-21
464234,FIF,"",PDI_Available_but_RO,2019-11-21
465753,FIF,"",PDI_Available_but_RO,2019-11-21
125831,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
462986,FIF,"",PDI_Available_but_RO,2019-11-21
463800,FIF,"",PDI_Available_but_RO,2019-11-21
464905,FIF,"",PDI_Available_but_RO,2019-11-21
464966,FIF,"",PDI_Available_but_RO,2019-11-21
182077,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
413787,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
304714,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
345810,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
426530,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463288,FIF,"",PDI_Available_but_RO,2019-11-21
463814,FIF,"",PDI_Available_but_RO,2019-11-21
374682,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
455368,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
461271,FIF,"",PDI_Available_but_RO,2019-11-21
464278,FIF,"",PDI_Available_but_RO,2019-11-21
464333,FIF,"",PDI_Available_but_RO,2019-11-21
464448,FIF,"",PDI_Available_but_RO,2019-11-21
202109,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
277868,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
465848,FIF,"",PDI_Available_but_RO,2019-11-21
403568,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
415946,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
453451,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
465536,FIF,"",PDI_Available_but_RO,2019-11-21
355091,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
410203,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
461509,FIF,"",PDI_Available_but_RO,2019-11-21
461997,FIF,"",PDI_Available_but_RO,2019-11-21
463465,FIF,"",PDI_Available_but_RO,2019-11-21
464659,FIF,"",PDI_Available_but_RO,2019-11-21
465135,FIF,"",PDI_Available_but_RO,2019-11-21
272724,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
305968,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
381361,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
461955,FIF,"",PDI_Available_but_RO,2019-11-21
462530,FIF,"",PDI_Available_but_RO,2019-11-21
462982,FIF,"",PDI_Available_but_RO,2019-11-21
463394,FIF,"",PDI_Available_but_RO,2019-11-21
464251,FIF,"",PDI_Available_but_RO,2019-11-21
464563,FIF,"",PDI_Available_but_RO,2019-11-21
318284,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
341968,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
463446,FIF,"",PDI_Available_but_RO,2019-11-21
231347,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
269848,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
308158,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
393569,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
460212,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
465750,FIF,"",PDI_Available_but_RO,2019-11-21
191354,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463218,FIF,"",PDI_Available_but_RO,2019-11-21
463985,FIF,"",PDI_Available_but_RO,2019-11-21
464025,FIF,"",PDI_Available_but_RO,2019-11-21
464761,FIF,"",PDI_Available_but_RO,2019-11-21
340348,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
340498,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
357692,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
429382,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
461401,FIF,"",PDI_Available_but_RO,2019-11-21
461542,FIF,"",PDI_Available_but_RO,2019-11-21
462568,FIF,"",PDI_Available_but_RO,2019-11-21
465661,FIF,"",PDI_Available_but_RO,2019-11-21
431784,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
460055,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
462695,FIF,"",PDI_Available_but_RO,2019-11-21
463775,FIF,"",PDI_Available_but_RO,2019-11-21
464497,FIF,"",PDI_Available_but_RO,2019-11-21
465694,FIF,"",PDI_Available_but_RO,2019-11-21
388124,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
464319,FIF,"",PDI_Available_but_RO,2019-11-21
96061,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
96580,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
97031,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
267831,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
341420,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
414833,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
446018,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
462617,FIF,"",PDI_Available_but_RO,2019-11-21
463107,FIF,"",PDI_Available_but_RO,2019-11-21
463322,FIF,"",PDI_Available_but_RO,2019-11-21
463594,FIF,"",PDI_Available_but_RO,2019-11-21
342171,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
343130,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
461599,FIF,"",PDI_Available_but_RO,2019-11-21
463547,FIF,"",PDI_Available_but_RO,2019-11-21
463753,FIF,"",PDI_Available_but_RO,2019-11-21
464161,FIF,"",PDI_Available_but_RO,2019-11-21
465285,FIF,"",PDI_Available_but_RO,2019-11-21
403332,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
457944,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
462005,FIF,"",PDI_Available_but_RO,2019-11-21
463771,FIF,"",PDI_Available_but_RO,2019-11-21
465553,FIF,"",PDI_Available_but_RO,2019-11-21
463463,FIF,"",PDI_Available_but_RO,2019-11-21
464790,FIF,"",PDI_Available_but_RO,2019-11-21
465014,FIF,"",PDI_Available_but_RO,2019-11-21
376016,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
401438,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
409374,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
464751,FIF,"",PDI_Available_but_RO,2019-11-21
465219,FIF,"",PDI_Available_but_RO,2019-11-21
465389,FIF,"",PDI_Available_but_RO,2019-11-21
334410,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
464841,FIF,"",PDI_Available_but_RO,2019-11-21
465378,FIF,"",PDI_Available_but_RO,2019-11-21
461880,FIF,"",PDI_Available_but_RO,2019-11-21
463338,FIF,"",PDI_Available_but_RO,2019-11-21
463498,FIF,"",PDI_Available_but_RO,2019-11-21
463884,FIF,"",PDI_Available_but_RO,2019-11-21
464082,FIF,"",PDI_Available_but_RO,2019-11-21
465414,FIF,"",PDI_Available_but_RO,2019-11-21
203811,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
320598,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
371244,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
391887,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
415121,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
372632,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463519,FIF,"",PDI_Available_but_RO,2019-11-21
464436,FIF,"",PDI_Available_but_RO,2019-11-21
464487,FIF,"",PDI_Available_but_RO,2019-11-21
465225,FIF,"",PDI_Available_but_RO,2019-11-21
188933,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
361083,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
367204,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
369374,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463058,FIF,"",PDI_Available_but_RO,2019-11-21
465233,FIF,"",PDI_Available_but_RO,2019-11-21
465541,FIF,"",PDI_Available_but_RO,2019-11-21
364659,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
417805,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
425837,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463401,FIF,"",PDI_Available_but_RO,2019-11-21
464123,FIF,"",PDI_Available_but_RO,2019-11-21
464139,FIF,"",PDI_Available_but_RO,2019-11-21
464576,FIF,"",PDI_Available_but_RO,2019-11-21
287011,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
342593,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
298999,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
403195,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
439192,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463786,FIF,"",PDI_Available_but_RO,2019-11-21
463984,FIF,"",PDI_Available_but_RO,2019-11-21
370325,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
289539,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
390099,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
462169,FIF,"",PDI_Available_but_RO,2019-11-21
464571,FIF,"",PDI_Available_but_RO,2019-11-21
465890,FIF,"",PDI_Available_but_RO,2019-11-21
285326,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
330964,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
411606,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
420451,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
452563,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
461522,FIF,"",PDI_Available_but_RO,2019-11-21
463835,FIF,"",PDI_Available_but_RO,2019-11-21
464002,FIF,"",PDI_Available_but_RO,2019-11-21
464648,FIF,"",PDI_Available_but_RO,2019-11-21
464815,FIF,"",PDI_Available_but_RO,2019-11-21
182640,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
389028,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
464078,FIF,"",PDI_Available_but_RO,2019-11-21
184507,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
371350,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
435948,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463188,FIF,"",PDI_Available_but_RO,2019-11-21
234427,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
379226,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
401735,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463907,FIF,"",PDI_Available_but_RO,2019-11-21
464539,FIF,"",PDI_Available_but_RO,2019-11-21
123704,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
171661,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
434109,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
153546,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
323177,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
449947,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
461967,FIF,"",PDI_Available_but_RO,2019-11-21
462883,FIF,"",PDI_Available_but_RO,2019-11-21
463750,FIF,"",PDI_Available_but_RO,2019-11-21
465173,FIF,"",PDI_Available_but_RO,2019-11-21
465263,FIF,"",PDI_Available_but_RO,2019-11-21
298596,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
465500,FIF,"",PDI_Available_but_RO,2019-11-21
343159,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
395521,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
407454,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
414991,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463788,FIF,"",PDI_Available_but_RO,2019-11-21
465124,FIF,"",PDI_Available_but_RO,2019-11-21
465603,FIF,"",PDI_Available_but_RO,2019-11-21
267697,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
319012,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463067,FIF,"",PDI_Available_but_RO,2019-11-21
340067,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
404254,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
464155,FIF,"",PDI_Available_but_RO,2019-11-21
464492,FIF,"",PDI_Available_but_RO,2019-11-21
464661,FIF,"",PDI_Available_but_RO,2019-11-21
465383,FIF,"",PDI_Available_but_RO,2019-11-21
465732,FIF,"",PDI_Available_but_RO,2019-11-21
389170,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
393432,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
403714,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
420237,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
463822,FIF,"",PDI_Available_but_RO,2019-11-21
463941,FIF,"",PDI_Available_but_RO,2019-11-21
464398,FIF,"",PDI_Available_but_RO,2019-11-21
465015,FIF,"",PDI_Available_but_RO,2019-11-21
465663,FIF,"",PDI_Available_but_RO,2019-11-21
151468,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
299760,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
318409,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
438812,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
301979,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
464269,FIF,"",PDI_Available_but_RO,2019-11-21
464939,FIF,"",PDI_Available_but_RO,2019-11-21
465807,FIF,"",PDI_Available_but_RO,2019-11-21
344267,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
355398,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463898,FIF,"",PDI_Available_but_RO,2019-11-21
464038,FIF,"",PDI_Available_but_RO,2019-11-21
464846,FIF,"",PDI_Available_but_RO,2019-11-21
465151,FIF,"",PDI_Available_but_RO,2019-11-21
397931,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
462314,FIF,"",PDI_Available_but_RO,2019-11-21
464908,FIF,"",PDI_Available_but_RO,2019-11-21
181081,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
260381,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
335302,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
450624,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
462743,FIF,"",PDI_Available_but_RO,2019-11-21
463350,FIF,"",PDI_Available_but_RO,2019-11-21
463953,FIF,"",PDI_Available_but_RO,2019-11-21
465833,FIF,"",PDI_Available_but_RO,2019-11-21
365626,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
464370,FIF,"",PDI_Available_but_RO,2019-11-21
464697,FIF,"",PDI_Available_but_RO,2019-11-21
464755,FIF,"",PDI_Available_but_RO,2019-11-21
181082,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
213712,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
249339,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
278851,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
294029,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
304274,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
343198,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
358437,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
411204,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
464036,FIF,"",PDI_Available_but_RO,2019-11-21
268123,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
348504,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
461253,FIF,"",PDI_Available_but_RO,2019-11-21
145859,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
326478,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
410077,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
464399,FIF,"",PDI_Available_but_RO,2019-11-21
231278,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
347605,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
463360,FIF,"",PDI_Available_but_RO,2019-11-21
464763,FIF,"",PDI_Available_but_RO,2019-11-21
464796,FIF,"",PDI_Available_but_RO,2019-11-21
201984,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
282643,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-21
304534,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
398768,upgrade/ppc,"",PDI_Available_but_RO,2019-11-21
464064,FIF,"",PDI_Available_but_RO,2019-11-21
464200,FIF,"",PDI_Available_but_RO,2019-11-21
